YYY,YYYY,MM,YYYYMM,REGION_CH,REGION,RESIDENCE_CH,RESIDENCE,AGEGROUP,GENDER,COUNT
112,2023,11,202311,歐洲地區,Europe,瑞典,Sweden,60Years and Over,Male,0
112,2023,11,202311,歐洲地區,Europe,瑞士,Switzerland,1-12Years,Female,0
112,2023,11,202311,歐洲地區,Europe,瑞士,Switzerland,1-12Years,Male,0
112,2023,11,202311,歐洲地區,Europe,瑞士,Switzerland,13-19Years,Female,0
112,2023,11,202311,歐洲地區,Europe,瑞士,Switzerland,13-19Years,Male,0
112,2023,11,202311,歐洲地區,Europe,瑞士,Switzerland,20-29Years,Female,0
112,2023,11,202311,歐洲地區,Europe,瑞士,Switzerland,20-29Years,Male,1
112,2023,11,202311,歐洲地區,Europe,瑞士,Switzerland,30-39Years,Female,4
112,2023,11,202311,歐洲地區,Europe,瑞士,Switzerland,30-39Years,Male,6
112,2023,11,202311,歐洲地區,Europe,瑞士,Switzerland,40-49Years,Female,3
112,2023,11,202311,歐洲地區,Europe,瑞士,Switzerland,40-49Years,Male,1
112,2023,11,202311,歐洲地區,Europe,瑞士,Switzerland,50-59Years,Female,0
112,2023,11,202311,歐洲地區,Europe,瑞士,Switzerland,50-59Years,Male,1
112,2023,11,202311,歐洲地區,Europe,瑞士,Switzerland,60Years and Over,Female,0
112,2023,11,202311,歐洲地區,Europe,瑞士,Switzerland,60Years and Over,Male,0
112,2023,11,202311,歐洲地區,Europe,義大利,Italy,1-12Years,Female,26
112,2023,11,202311,歐洲地區,Europe,義大利,Italy,1-12Years,Male,34
112,2023,11,202311,歐洲地區,Europe,義大利,Italy,13-19Years,Female,21
112,2023,11,202311,歐洲地區,Europe,義大利,Italy,13-19Years,Male,18
112,2023,11,202311,歐洲地區,Europe,義大利,Italy,20-29Years,Female,279
112,2023,11,202311,歐洲地區,Europe,義大利,Italy,20-29Years,Male,156
112,2023,11,202311,歐洲地區,Europe,義大利,Italy,30-39Years,Female,548
112,2023,11,202311,歐洲地區,Europe,義大利,Italy,30-39Years,Male,396
112,2023,11,202311,歐洲地區,Europe,義大利,Italy,40-49Years,Female,554
112,2023,11,202311,歐洲地區,Europe,義大利,Italy,40-49Years,Male,371
112,2023,11,202311,歐洲地區,Europe,義大利,Italy,50-59Years,Female,671
112,2023,11,202311,歐洲地區,Europe,義大利,Italy,50-59Years,Male,368
112,2023,11,202311,歐洲地區,Europe,義大利,Italy,60Years and Over,Female,786
112,2023,11,202311,歐洲地區,Europe,義大利,Italy,60Years and Over,Male,549
112,2023,11,202311,歐洲地區,Europe,英國,U.K.,1-12Years,Female,29
112,2023,11,202311,歐洲地區,Europe,英國,U.K.,1-12Years,Male,21
112,2023,11,202311,歐洲地區,Europe,英國,U.K.,13-19Years,Female,15
112,2023,11,202311,歐洲地區,Europe,英國,U.K.,13-19Years,Male,17
112,2023,11,202311,歐洲地區,Europe,英國,U.K.,20-29Years,Female,194
112,2023,11,202311,歐洲地區,Europe,英國,U.K.,20-29Years,Male,99
112,2023,11,202311,歐洲地區,Europe,英國,U.K.,30-39Years,Female,250
112,2023,11,202311,歐洲地區,Europe,英國,U.K.,30-39Years,Male,128
112,2023,11,202311,歐洲地區,Europe,英國,U.K.,40-49Years,Female,172
112,2023,11,202311,歐洲地區,Europe,英國,U.K.,40-49Years,Male,88
112,2023,11,202311,歐洲地區,Europe,英國,U.K.,50-59Years,Female,112
112,2023,11,202311,歐洲地區,Europe,英國,U.K.,50-59Years,Male,87
112,2023,11,202311,歐洲地區,Europe,英國,U.K.,60Years and Over,Female,108
112,2023,11,202311,歐洲地區,Europe,英國,U.K.,60Years and Over,Male,68
112,2023,11,202311,歐洲地區,Europe,荷蘭,Netherlands,1-12Years,Female,27
112,2023,11,202311,歐洲地區,Europe,荷蘭,Netherlands,1-12Years,Male,26
112,2023,11,202311,歐洲地區,Europe,荷蘭,Netherlands,13-19Years,Female,8
112,2023,11,202311,歐洲地區,Europe,荷蘭,Netherlands,13-19Years,Male,11
112,2023,11,202311,歐洲地區,Europe,荷蘭,Netherlands,20-29Years,Female,168
112,2023,11,202311,歐洲地區,Europe,荷蘭,Netherlands,20-29Years,Male,106
112,2023,11,202311,歐洲地區,Europe,荷蘭,Netherlands,30-39Years,Female,373
112,2023,11,202311,歐洲地區,Europe,荷蘭,Netherlands,30-39Years,Male,298
112,2023,11,202311,歐洲地區,Europe,荷蘭,Netherlands,40-49Years,Female,296
112,2023,11,202311,歐洲地區,Europe,荷蘭,Netherlands,40-49Years,Male,292
112,2023,11,202311,歐洲地區,Europe,荷蘭,Netherlands,50-59Years,Female,265
112,2023,11,202311,歐洲地區,Europe,荷蘭,Netherlands,50-59Years,Male,216
112,2023,11,202311,歐洲地區,Europe,荷蘭,Netherlands,60Years and Over,Female,178
112,2023,11,202311,歐洲地區,Europe,荷蘭,Netherlands,60Years and Over,Male,160
112,2023,11,202311,歐洲地區,Europe,西班牙,Spain,1-12Years,Female,0
112,2023,11,202311,歐洲地區,Europe,西班牙,Spain,1-12Years,Male,0
112,2023,11,202311,歐洲地區,Europe,西班牙,Spain,13-19Years,Female,0
112,2023,11,202311,歐洲地區,Europe,西班牙,Spain,13-19Years,Male,0
112,2023,11,202311,歐洲地區,Europe,西班牙,Spain,20-29Years,Female,1
112,2023,11,202311,歐洲地區,Europe,西班牙,Spain,20-29Years,Male,1
112,2023,11,202311,歐洲地區,Europe,西班牙,Spain,30-39Years,Female,2
112,2023,11,202311,歐洲地區,Europe,西班牙,Spain,30-39Years,Male,0
112,2023,11,202311,歐洲地區,Europe,西班牙,Spain,40-49Years,Female,5
112,2023,11,202311,歐洲地區,Europe,西班牙,Spain,40-49Years,Male,0
112,2023,11,202311,歐洲地區,Europe,西班牙,Spain,50-59Years,Female,2
112,2023,11,202311,歐洲地區,Europe,西班牙,Spain,50-59Years,Male,0
112,2023,11,202311,歐洲地區,Europe,西班牙,Spain,60Years and Over,Female,0
112,2023,11,202311,歐洲地區,Europe,西班牙,Spain,60Years and Over,Male,1
112,2023,11,202311,美洲地區,Americas,其他,Other,1-12Years,Female,0
112,2023,11,202311,美洲地區,Americas,其他,Other,1-12Years,Male,0
112,2023,11,202311,美洲地區,Americas,其他,Other,13-19Years,Female,0
112,2023,11,202311,美洲地區,Americas,其他,Other,13-19Years,Male,0
112,2023,11,202311,美洲地區,Americas,其他,Other,20-29Years,Female,0
112,2023,11,202311,美洲地區,Americas,其他,Other,20-29Years,Male,2
112,2023,11,202311,美洲地區,Americas,其他,Other,30-39Years,Female,0
112,2023,11,202311,美洲地區,Americas,其他,Other,30-39Years,Male,2
112,2023,11,202311,美洲地區,Americas,其他,Other,40-49Years,Female,1
112,2023,11,202311,美洲地區,Americas,其他,Other,40-49Years,Male,1
112,2023,11,202311,美洲地區,Americas,其他,Other,50-59Years,Female,1
112,2023,11,202311,美洲地區,Americas,其他,Other,50-59Years,Male,1
112,2023,11,202311,美洲地區,Americas,其他,Other,60Years and Over,Female,0
112,2023,11,202311,美洲地區,Americas,其他,Other,60Years and Over,Male,0
112,2023,11,202311,美洲地區,Americas,加拿大,Canada,1-12Years,Female,72
112,2023,11,202311,美洲地區,Americas,加拿大,Canada,1-12Years,Male,57
112,2023,11,202311,美洲地區,Americas,加拿大,Canada,13-19Years,Female,22
112,2023,11,202311,美洲地區,Americas,加拿大,Canada,13-19Years,Male,18
112,2023,11,202311,美洲地區,Americas,加拿大,Canada,20-29Years,Female,245
112,2023,11,202311,美洲地區,Americas,加拿大,Canada,20-29Years,Male,189
112,2023,11,202311,美洲地區,Americas,加拿大,Canada,30-39Years,Female,421
112,2023,11,202311,美洲地區,Americas,加拿大,Canada,30-39Years,Male,248
112,2023,11,202311,美洲地區,Americas,加拿大,Canada,40-49Years,Female,288
112,2023,11,202311,美洲地區,Americas,加拿大,Canada,40-49Years,Male,242
112,2023,11,202311,美洲地區,Americas,加拿大,Canada,50-59Years,Female,407
112,2023,11,202311,美洲地區,Americas,加拿大,Canada,50-59Years,Male,247
112,2023,11,202311,美洲地區,Americas,加拿大,Canada,60Years and Over,Female,786
112,2023,11,202311,美洲地區,Americas,加拿大,Canada,60Years and Over,Male,659
112,2023,11,202311,美洲地區,Americas,美國,USA,1-12Years,Female,358
112,2023,11,202311,美洲地區,Americas,美國,USA,1-12Years,Male,406
112,2023,11,202311,美洲地區,Americas,美國,USA,13-19Years,Female,126
112,2023,11,202311,美洲地區,Americas,美國,USA,13-19Years,Male,137
112,2023,11,202311,美洲地區,Americas,美國,USA,20-29Years,Female,1477
112,2023,11,202311,美洲地區,Americas,美國,USA,20-29Years,Male,1331
112,2023,11,202311,美洲地區,Americas,美國,USA,30-39Years,Female,2731
112,2023,11,202311,美洲地區,Americas,美國,USA,30-39Years,Male,2630
112,2023,11,202311,美洲地區,Americas,美國,USA,40-49Years,Female,2602
112,2023,11,202311,美洲地區,Americas,美國,USA,40-49Years,Male,2807
112,2023,11,202311,美洲地區,Americas,美國,USA,50-59Years,Female,3302
112,2023,11,202311,美洲地區,Americas,美國,USA,50-59Years,Male,2723
112,2023,11,202311,美洲地區,Americas,美國,USA,60Years and Over,Female,7387
112,2023,11,202311,美洲地區,Americas,美國,USA,60Years and Over,Male,5919
112,2023,11,202311,非洲地區,Africa,其他,Other,1-12Years,Female,2
112,2023,11,202311,非洲地區,Africa,其他,Other,1-12Years,Male,0
112,2023,11,202311,非洲地區,Africa,其他,Other,13-19Years,Female,0
112,2023,11,202311,非洲地區,Africa,其他,Other,13-19Years,Male,0
112,2023,11,202311,非洲地區,Africa,其他,Other,20-29Years,Female,0
112,2023,11,202311,非洲地區,Africa,其他,Other,20-29Years,Male,1
112,2023,11,202311,非洲地區,Africa,其他,Other,30-39Years,Female,0
112,2023,11,202311,非洲地區,Africa,其他,Other,30-39Years,Male,1
112,2023,11,202311,非洲地區,Africa,其他,Other,40-49Years,Female,1
112,2023,11,202311,非洲地區,Africa,其他,Other,40-49Years,Male,2
112,2023,11,202311,非洲地區,Africa,其他,Other,50-59Years,Female,0
112,2023,11,202311,非洲地區,Africa,其他,Other,50-59Years,Male,1
112,2023,11,202311,非洲地區,Africa,其他,Other,60Years and Over,Female,3
112,2023,11,202311,非洲地區,Africa,其他,Other,60Years and Over,Male,1
112,2023,11,202311,非洲地區,Africa,埃及,Egypt,1-12Years,Female,0
112,2023,11,202311,非洲地區,Africa,埃及,Egypt,1-12Years,Male,0
112,2023,11,202311,非洲地區,Africa,埃及,Egypt,13-19Years,Female,0
112,2023,11,202311,非洲地區,Africa,埃及,Egypt,13-19Years,Male,0
112,2023,11,202311,非洲地區,Africa,埃及,Egypt,20-29Years,Female,1
112,2023,11,202311,非洲地區,Africa,埃及,Egypt,20-29Years,Male,0
112,2023,11,202311,非洲地區,Africa,埃及,Egypt,30-39Years,Female,2
112,2023,11,202311,非洲地區,Africa,埃及,Egypt,30-39Years,Male,0
112,2023,11,202311,非洲地區,Africa,埃及,Egypt,40-49Years,Female,1
112,2023,11,202311,非洲地區,Africa,埃及,Egypt,40-49Years,Male,1
112,2023,11,202311,非洲地區,Africa,埃及,Egypt,50-59Years,Female,1
112,2023,11,202311,非洲地區,Africa,埃及,Egypt,50-59Years,Male,1
112,2023,11,202311,非洲地區,Africa,埃及,Egypt,60Years and Over,Female,0
112,2023,11,202311,非洲地區,Africa,埃及,Egypt,60Years and Over,Male,0
112,2023,12,202312,亞洲地區,Asia,中國大陸,China,1-12Years,Female,2291
112,2023,12,202312,亞洲地區,Asia,中國大陸,China,1-12Years,Male,2446
112,2023,12,202312,亞洲地區,Asia,中國大陸,China,13-19Years,Female,1176
112,2023,12,202312,亞洲地區,Asia,中國大陸,China,13-19Years,Male,1203
112,2023,12,202312,亞洲地區,Asia,中國大陸,China,20-29Years,Female,9843
112,2023,12,202312,亞洲地區,Asia,中國大陸,China,20-29Years,Male,7795
112,2023,12,202312,亞洲地區,Asia,中國大陸,China,30-39Years,Female,10820
112,2023,12,202312,亞洲地區,Asia,中國大陸,China,30-39Years,Male,13793
112,2023,12,202312,亞洲地區,Asia,中國大陸,China,40-49Years,Female,14097
112,2023,12,202312,亞洲地區,Asia,中國大陸,China,40-49Years,Male,22918
112,2023,12,202312,亞洲地區,Asia,中國大陸,China,50-59Years,Female,16457
112,2023,12,202312,亞洲地區,Asia,中國大陸,China,50-59Years,Male,24030
112,2023,12,202312,亞洲地區,Asia,中國大陸,China,60Years and Over,Female,17889
112,2023,12,202312,亞洲地區,Asia,中國大陸,China,60Years and Over,Male,27263
112,2023,12,202312,亞洲地區,Asia,其他,Other,1-12Years,Female,419
112,2023,12,202312,亞洲地區,Asia,其他,Other,1-12Years,Male,437
112,2023,12,202312,亞洲地區,Asia,其他,Other,13-19Years,Female,153
112,2023,12,202312,亞洲地區,Asia,其他,Other,13-19Years,Male,169
112,2023,12,202312,亞洲地區,Asia,其他,Other,20-29Years,Female,1988
112,2023,12,202312,亞洲地區,Asia,其他,Other,20-29Years,Male,1601
112,2023,12,202312,亞洲地區,Asia,其他,Other,30-39Years,Female,3127
112,2023,12,202312,亞洲地區,Asia,其他,Other,30-39Years,Male,2906
112,2023,12,202312,亞洲地區,Asia,其他,Other,40-49Years,Female,2812
112,2023,12,202312,亞洲地區,Asia,其他,Other,40-49Years,Male,2341
112,2023,12,202312,亞洲地區,Asia,其他,Other,50-59Years,Female,2844
112,2023,12,202312,亞洲地區,Asia,其他,Other,50-59Years,Male,2117
112,2023,12,202312,亞洲地區,Asia,其他,Other,60Years and Over,Female,3090
112,2023,12,202312,亞洲地區,Asia,其他,Other,60Years and Over,Male,2807
112,2023,12,202312,亞洲地區,Asia,新加坡,Singapore,1-12Years,Female,430
112,2023,12,202312,亞洲地區,Asia,新加坡,Singapore,1-12Years,Male,528
112,2023,12,202312,亞洲地區,Asia,新加坡,Singapore,13-19Years,Female,212
112,2023,12,202312,亞洲地區,Asia,新加坡,Singapore,13-19Years,Male,208
112,2023,12,202312,亞洲地區,Asia,新加坡,Singapore,20-29Years,Female,1404
112,2023,12,202312,亞洲地區,Asia,新加坡,Singapore,20-29Years,Male,897
112,2023,12,202312,亞洲地區,Asia,新加坡,Singapore,30-39Years,Female,1939
112,2023,12,202312,亞洲地區,Asia,新加坡,Singapore,30-39Years,Male,1533
112,2023,12,202312,亞洲地區,Asia,新加坡,Singapore,40-49Years,Female,1557
112,2023,12,202312,亞洲地區,Asia,新加坡,Singapore,40-49Years,Male,1476
112,2023,12,202312,亞洲地區,Asia,新加坡,Singapore,50-59Years,Female,1293
112,2023,12,202312,亞洲地區,Asia,新加坡,Singapore,50-59Years,Male,1102
112,2023,12,202312,亞洲地區,Asia,新加坡,Singapore,60Years and Over,Female,1321
112,2023,12,202312,亞洲地區,Asia,新加坡,Singapore,60Years and Over,Male,1221
112,2023,12,202312,亞洲地區,Asia,日本,Japan,1-12Years,Female,14536
112,2023,12,202312,亞洲地區,Asia,日本,Japan,1-12Years,Male,14916
112,2023,12,202312,亞洲地區,Asia,日本,Japan,13-19Years,Female,5001
112,2023,12,202312,亞洲地區,Asia,日本,Japan,13-19Years,Male,4247
112,2023,12,202312,亞洲地區,Asia,日本,Japan,20-29Years,Female,41857
112,2023,12,202312,亞洲地區,Asia,日本,Japan,20-29Years,Male,29312
112,2023,12,202312,亞洲地區,Asia,日本,Japan,30-39Years,Female,59610
112,2023,12,202312,亞洲地區,Asia,日本,Japan,30-39Years,Male,48612
112,2023,12,202312,亞洲地區,Asia,日本,Japan,40-49Years,Female,42054
112,2023,12,202312,亞洲地區,Asia,日本,Japan,40-49Years,Male,32501
112,2023,12,202312,亞洲地區,Asia,日本,Japan,50-59Years,Female,32917
112,2023,12,202312,亞洲地區,Asia,日本,Japan,50-59Years,Male,20060
112,2023,12,202312,亞洲地區,Asia,日本,Japan,60Years and Over,Female,29785
112,2023,12,202312,亞洲地區,Asia,日本,Japan,60Years and Over,Male,20456
112,2023,12,202312,亞洲地區,Asia,泰國,Thailand,1-12Years,Female,1344
112,2023,12,202312,亞洲地區,Asia,泰國,Thailand,1-12Years,Male,1332
112,2023,12,202312,亞洲地區,Asia,泰國,Thailand,13-19Years,Female,555
112,2023,12,202312,亞洲地區,Asia,泰國,Thailand,13-19Years,Male,443
112,2023,12,202312,亞洲地區,Asia,泰國,Thailand,20-29Years,Female,7200
112,2023,12,202312,亞洲地區,Asia,泰國,Thailand,20-29Years,Male,5397
112,2023,12,202312,亞洲地區,Asia,泰國,Thailand,30-39Years,Female,9745
112,2023,12,202312,亞洲地區,Asia,泰國,Thailand,30-39Years,Male,9645
112,2023,12,202312,亞洲地區,Asia,泰國,Thailand,40-49Years,Female,6949
112,2023,12,202312,亞洲地區,Asia,泰國,Thailand,40-49Years,Male,6810
112,2023,12,202312,亞洲地區,Asia,泰國,Thailand,50-59Years,Female,5842
112,2023,12,202312,亞洲地區,Asia,泰國,Thailand,50-59Years,Male,4957
112,2023,12,202312,亞洲地區,Asia,泰國,Thailand,60Years and Over,Female,5217
112,2023,12,202312,亞洲地區,Asia,泰國,Thailand,60Years and Over,Male,5228
112,2023,12,202312,亞洲地區,Asia,澳門,Macao,1-12Years,Female,775
112,2023,12,202312,亞洲地區,Asia,澳門,Macao,1-12Years,Male,831
112,2023,12,202312,亞洲地區,Asia,澳門,Macao,13-19Years,Female,253
112,2023,12,202312,亞洲地區,Asia,澳門,Macao,13-19Years,Male,176
112,2023,12,202312,亞洲地區,Asia,澳門,Macao,20-29Years,Female,2266
112,2023,12,202312,亞洲地區,Asia,澳門,Macao,20-29Years,Male,1527
112,2023,12,202312,亞洲地區,Asia,澳門,Macao,30-39Years,Female,3357
112,2023,12,202312,亞洲地區,Asia,澳門,Macao,30-39Years,Male,2971
112,2023,12,202312,亞洲地區,Asia,澳門,Macao,40-49Years,Female,2878
112,2023,12,202312,亞洲地區,Asia,澳門,Macao,40-49Years,Male,3758
112,2023,12,202312,亞洲地區,Asia,澳門,Macao,50-59Years,Female,2453
112,2023,12,202312,亞洲地區,Asia,澳門,Macao,50-59Years,Male,3560
112,2023,12,202312,亞洲地區,Asia,澳門,Macao,60Years and Over,Female,2229
112,2023,12,202312,亞洲地區,Asia,澳門,Macao,60Years and Over,Male,3248
112,2023,12,202312,亞洲地區,Asia,菲律賓,Philippines,1-12Years,Female,342
112,2023,12,202312,亞洲地區,Asia,菲律賓,Philippines,1-12Years,Male,370
112,2023,12,202312,亞洲地區,Asia,菲律賓,Philippines,13-19Years,Female,110
112,2023,12,202312,亞洲地區,Asia,菲律賓,Philippines,13-19Years,Male,107
112,2023,12,202312,亞洲地區,Asia,菲律賓,Philippines,20-29Years,Female,1525
112,2023,12,202312,亞洲地區,Asia,菲律賓,Philippines,20-29Years,Male,1228
112,2023,12,202312,亞洲地區,Asia,菲律賓,Philippines,30-39Years,Female,1947
112,2023,12,202312,亞洲地區,Asia,菲律賓,Philippines,30-39Years,Male,2186
112,2023,12,202312,亞洲地區,Asia,菲律賓,Philippines,40-49Years,Female,1237
112,2023,12,202312,亞洲地區,Asia,菲律賓,Philippines,40-49Years,Male,1634
112,2023,12,202312,亞洲地區,Asia,菲律賓,Philippines,50-59Years,Female,970
112,2023,12,202312,亞洲地區,Asia,菲律賓,Philippines,50-59Years,Male,1164
112,2023,12,202312,亞洲地區,Asia,菲律賓,Philippines,60Years and Over,Female,871
112,2023,12,202312,亞洲地區,Asia,菲律賓,Philippines,60Years and Over,Male,1084
112,2023,12,202312,亞洲地區,Asia,越南,Vietnam,1-12Years,Female,1716
112,2023,12,202312,亞洲地區,Asia,越南,Vietnam,1-12Years,Male,1785
112,2023,12,202312,亞洲地區,Asia,越南,Vietnam,13-19Years,Female,535
112,2023,12,202312,亞洲地區,Asia,越南,Vietnam,13-19Years,Male,481
112,2023,12,202312,亞洲地區,Asia,越南,Vietnam,20-29Years,Female,3932
112,2023,12,202312,亞洲地區,Asia,越南,Vietnam,20-29Years,Male,3648
112,2023,12,202312,亞洲地區,Asia,越南,Vietnam,30-39Years,Female,6951
112,2023,12,202312,亞洲地區,Asia,越南,Vietnam,30-39Years,Male,8149
112,2023,12,202312,亞洲地區,Asia,越南,Vietnam,40-49Years,Female,9160
112,2023,12,202312,亞洲地區,Asia,越南,Vietnam,40-49Years,Male,9727
112,2023,12,202312,亞洲地區,Asia,越南,Vietnam,50-59Years,Female,9234
112,2023,12,202312,亞洲地區,Asia,越南,Vietnam,50-59Years,Male,9232
112,2023,12,202312,亞洲地區,Asia,越南,Vietnam,60Years and Over,Female,12871
112,2023,12,202312,亞洲地區,Asia,越南,Vietnam,60Years and Over,Male,12400
112,2023,12,202312,亞洲地區,Asia,韓國,Korea,1-12Years,Female,2178
112,2023,12,202312,亞洲地區,Asia,韓國,Korea,1-12Years,Male,2080
112,2023,12,202312,亞洲地區,Asia,韓國,Korea,13-19Years,Female,1427
112,2023,12,202312,亞洲地區,Asia,韓國,Korea,13-19Years,Male,787
112,2023,12,202312,亞洲地區,Asia,韓國,Korea,20-29Years,Female,13510
112,2023,12,202312,亞洲地區,Asia,韓國,Korea,20-29Years,Male,5294
112,2023,12,202312,亞洲地區,Asia,韓國,Korea,30-39Years,Female,14284
112,2023,12,202312,亞洲地區,Asia,韓國,Korea,30-39Years,Male,7093
112,2023,12,202312,亞洲地區,Asia,韓國,Korea,40-49Years,Female,10341
112,2023,12,202312,亞洲地區,Asia,韓國,Korea,40-49Years,Male,4771
112,2023,12,202312,亞洲地區,Asia,韓國,Korea,50-59Years,Female,6410
112,2023,12,202312,亞洲地區,Asia,韓國,Korea,50-59Years,Male,3014
112,2023,12,202312,亞洲地區,Asia,韓國,Korea,60Years and Over,Female,4538
112,2023,12,202312,亞洲地區,Asia,韓國,Korea,60Years and Over,Male,2527
112,2023,12,202312,亞洲地區,Asia,香港,Hong Kong,1-12Years,Female,2564
112,2023,12,202312,亞洲地區,Asia,香港,Hong Kong,1-12Years,Male,2215
112,2023,12,202312,亞洲地區,Asia,香港,Hong Kong,13-19Years,Female,729
112,2023,12,202312,亞洲地區,Asia,香港,Hong Kong,13-19Years,Male,612
112,2023,12,202312,亞洲地區,Asia,香港,Hong Kong,20-29Years,Female,9366
112,2023,12,202312,亞洲地區,Asia,香港,Hong Kong,20-29Years,Male,5045
112,2023,12,202312,亞洲地區,Asia,香港,Hong Kong,30-39Years,Female,10618
112,2023,12,202312,亞洲地區,Asia,香港,Hong Kong,30-39Years,Male,7985
112,2023,12,202312,亞洲地區,Asia,香港,Hong Kong,40-49Years,Female,7604
112,2023,12,202312,亞洲地區,Asia,香港,Hong Kong,40-49Years,Male,8048
112,2023,12,202312,亞洲地區,Asia,香港,Hong Kong,50-59Years,Female,5565
112,2023,12,202312,亞洲地區,Asia,香港,Hong Kong,50-59Years,Male,5846
112,2023,12,202312,亞洲地區,Asia,香港,Hong Kong,60Years and Over,Female,4784
112,2023,12,202312,亞洲地區,Asia,香港,Hong Kong,60Years and Over,Male,5562
112,2023,12,202312,亞洲地區,Asia,馬來西亞,Malaysia,1-12Years,Female,337
112,2023,12,202312,亞洲地區,Asia,馬來西亞,Malaysia,1-12Years,Male,330
112,2023,12,202312,亞洲地區,Asia,馬來西亞,Malaysia,13-19Years,Female,98
112,2023,12,202312,亞洲地區,Asia,馬來西亞,Malaysia,13-19Years,Male,115
112,2023,12,202312,亞洲地區,Asia,馬來西亞,Malaysia,20-29Years,Female,899
112,2023,12,202312,亞洲地區,Asia,馬來西亞,Malaysia,20-29Years,Male,744
112,2023,12,202312,亞洲地區,Asia,馬來西亞,Malaysia,30-39Years,Female,1372
112,2023,12,202312,亞洲地區,Asia,馬來西亞,Malaysia,30-39Years,Male,1346
112,2023,12,202312,亞洲地區,Asia,馬來西亞,Malaysia,40-49Years,Female,1262
112,2023,12,202312,亞洲地區,Asia,馬來西亞,Malaysia,40-49Years,Male,1362
112,2023,12,202312,亞洲地區,Asia,馬來西亞,Malaysia,50-59Years,Female,1619
112,2023,12,202312,亞洲地區,Asia,馬來西亞,Malaysia,50-59Years,Male,1283
112,2023,12,202312,亞洲地區,Asia,馬來西亞,Malaysia,60Years and Over,Female,1969
112,2023,12,202312,亞洲地區,Asia,馬來西亞,Malaysia,60Years and Over,Male,1782
112,2023,12,202312,其他未列明,Unknow,其他,Other,1-12Years,Female,2
112,2023,12,202312,其他未列明,Unknow,其他,Other,1-12Years,Male,5
112,2023,12,202312,其他未列明,Unknow,其他,Other,13-19Years,Female,2
112,2023,12,202312,其他未列明,Unknow,其他,Other,13-19Years,Male,2
112,2023,12,202312,其他未列明,Unknow,其他,Other,20-29Years,Female,7
112,2023,12,202312,其他未列明,Unknow,其他,Other,20-29Years,Male,36
112,2023,12,202312,其他未列明,Unknow,其他,Other,30-39Years,Female,13
112,2023,12,202312,其他未列明,Unknow,其他,Other,30-39Years,Male,57
112,2023,12,202312,其他未列明,Unknow,其他,Other,40-49Years,Female,12
112,2023,12,202312,其他未列明,Unknow,其他,Other,40-49Years,Male,26
112,2023,12,202312,其他未列明,Unknow,其他,Other,50-59Years,Female,18
112,2023,12,202312,其他未列明,Unknow,其他,Other,50-59Years,Male,34
112,2023,12,202312,其他未列明,Unknow,其他,Other,60Years and Over,Female,20
112,2023,12,202312,其他未列明,Unknow,其他,Other,60Years and Over,Male,41
112,2023,12,202312,大洋洲地區,Oceania,其他,Other,1-12Years,Female,9
112,2023,12,202312,大洋洲地區,Oceania,其他,Other,1-12Years,Male,13
112,2023,12,202312,大洋洲地區,Oceania,其他,Other,13-19Years,Female,5
112,2023,12,202312,大洋洲地區,Oceania,其他,Other,13-19Years,Male,4
112,2023,12,202312,大洋洲地區,Oceania,其他,Other,20-29Years,Female,81
112,2023,12,202312,大洋洲地區,Oceania,其他,Other,20-29Years,Male,51
112,2023,12,202312,大洋洲地區,Oceania,其他,Other,30-39Years,Female,161
112,2023,12,202312,大洋洲地區,Oceania,其他,Other,30-39Years,Male,147
112,2023,12,202312,大洋洲地區,Oceania,其他,Other,40-49Years,Female,72
112,2023,12,202312,大洋洲地區,Oceania,其他,Other,40-49Years,Male,76
112,2023,12,202312,大洋洲地區,Oceania,其他,Other,50-59Years,Female,38
112,2023,12,202312,大洋洲地區,Oceania,其他,Other,50-59Years,Male,63
112,2023,12,202312,大洋洲地區,Oceania,其他,Other,60Years and Over,Female,21
112,2023,12,202312,大洋洲地區,Oceania,其他,Other,60Years and Over,Male,34
112,2023,12,202312,大洋洲地區,Oceania,澳洲,Australia,1-12Years,Female,304
112,2023,12,202312,大洋洲地區,Oceania,澳洲,Australia,1-12Years,Male,349
112,2023,12,202312,大洋洲地區,Oceania,澳洲,Australia,13-19Years,Female,123
112,2023,12,202312,大洋洲地區,Oceania,澳洲,Australia,13-19Years,Male,116
112,2023,12,202312,大洋洲地區,Oceania,澳洲,Australia,20-29Years,Female,987
112,2023,12,202312,大洋洲地區,Oceania,澳洲,Australia,20-29Years,Male,599
112,2023,12,202312,大洋洲地區,Oceania,澳洲,Australia,30-39Years,Female,1221
112,2023,12,202312,大洋洲地區,Oceania,澳洲,Australia,30-39Years,Male,773
112,2023,12,202312,大洋洲地區,Oceania,澳洲,Australia,40-49Years,Female,822
112,2023,12,202312,大洋洲地區,Oceania,澳洲,Australia,40-49Years,Male,600
112,2023,12,202312,大洋洲地區,Oceania,澳洲,Australia,50-59Years,Female,875
112,2023,12,202312,大洋洲地區,Oceania,澳洲,Australia,50-59Years,Male,497
112,2023,12,202312,大洋洲地區,Oceania,澳洲,Australia,60Years and Over,Female,1197
112,2023,12,202312,大洋洲地區,Oceania,澳洲,Australia,60Years and Over,Male,916
112,2023,12,202312,大洋洲地區,Oceania,紐西蘭,New Zealand,1-12Years,Female,52
112,2023,12,202312,大洋洲地區,Oceania,紐西蘭,New Zealand,1-12Years,Male,46
